home,away,result,year,home previous,away previous
grêmio,fluminense,0.0,2013,1.0,1.0
bahia,goiás,0.0,2013,1.0,2.0
flamengo,botafogo,2.0,2013,2.0,3.0
coritiba,vitória,2.0,2013,3.0,2.0
fluminense,cruzeiro,0.0,2013,1.0,3.0
atléticomg,atléticopr,1.0,2013,3.0,1.0
portugues,criciúma,2.0,2013,0.0,1.0
coritiba,pontepreta,0.0,2013,2.0,2.0
corinthians,grêmio,0.0,2013,1.0,2.0
bahia,flamengo,0.0,2013,1.0,1.0
botafogo,vitória,0.0,2013,2.0,1.0
goiás,vasco,2.0,2013,2.0,2.0
náutico,sãopaulo,1.0,2013,1.0,0.0
internacional,santos,1.0,2013,3.0,2.0
sãopaulo,bahia,1.0,2013,1.0,2.0
cruzeiro,coritiba,0.0,2013,3.0,2.0
atléticopr,goiás,0.0,2013,2.0,2.0
grêmio,internacional,2.0,2013,2.0,3.0
pontepreta,fluminense,2.0,2013,1.0,1.0
criciúma,corinthians,1.0,2013,1.0,2.0
flamengo,atléticomg,0.0,2013,1.0,3.0
vasco,botafogo,1.0,2013,2.0,3.0
vitória,portugues,0.0,2013,1.0,0.0
santos,náutico,2.0,2013,2.0,1.0
sãopaulo,internacional,1.0,2013,1.0,2.0
vitória,fluminense,2.0,2013,2.0,1.0
criciúma,cruzeiro,1.0,2013,1.0,4.0
atléticopr,bahia,0.0,2013,3.0,3.0
flamengo,portugues,2.0,2013,2.0,0.0
santos,corinthians,2.0,2013,1.0,2.0
atléticomg,botafogo,2.0,2013,1.0,3.0
goiás,náutico,0.0,2013,1.0,1.0
vasco,pontepreta,2.0,2013,2.0,1.0
grêmio,coritiba,1.0,2013,1.0,1.0
botafogo,goiás,2.0,2013,3.0,2.0
náutico,atléticomg,2.0,2013,1.0,1.0
cruzeiro,santos,2.0,2013,3.0,1.0
coritiba,vasco,1.0,2013,2.0,2.0
fluminense,flamengo,1.0,2013,1.0,1.0
corinthians,vitória,0.0,2013,2.0,1.0
bahia,grêmio,1.0,2013,3.0,1.0
internacional,atléticopr,2.0,2013,1.0,4.0
pontepreta,criciúma,0.0,2013,1.0,0.0
portugues,sãopaulo,0.0,2013,0.0,1.0
criciúma,náutico,0.0,2013,0.0,1.0
atléticomg,bahia,0.0,2013,0.0,3.0
santos,vasco,2.0,2013,1.0,1.0
coritiba,portugues,2.0,2013,2.0,1.0
vitória,pontepreta,0.0,2013,1.0,1.0
grêmio,cruzeiro,0.0,2013,2.0,2.0
goiás,flamengo,2.0,2013,1.0,2.0
fluminense,corinthians,2.0,2013,1.0,3.0
sãopaulo,atléticopr,2.0,2013,1.0,3.0
botafogo,internacional,2.0,2013,2.0,1.0
náutico,fluminense,1.0,2013,0.0,1.0
cruzeiro,vitória,0.0,2013,2.0,2.0
vasco,grêmio,1.0,2013,1.0,2.0
flamengo,sãopaulo,2.0,2013,2.0,1.0
corinthians,coritiba,0.0,2013,3.0,1.0
pontepreta,goiás,1.0,2013,1.0,1.0
portugues,botafogo,1.0,2013,1.0,2.0
atléticopr,criciúma,0.0,2013,2.0,1.0
bahia,santos,2.0,2013,1.0,1.0
internacional,atléticomg,2.0,2013,1.0,1.0
flamengo,grêmio,1.0,2013,2.0,3.0
pontepreta,cruzeiro,1.0,2013,1.0,3.0
santos,vitória,0.0,2013,0.0,2.0
criciúma,coritiba,0.0,2013,1.0,1.0
atléticomg,portugues,0.0,2013,1.0,1.0
sãopaulo,fluminense,0.0,2013,0.0,1.0
bahia,náutico,0.0,2013,0.0,0.0
vasco,corinthians,2.0,2013,1.0,2.0
internacional,goiás,2.0,2013,1.0,2.0
atléticopr,botafogo,0.0,2013,2.0,1.0
grêmio,pontepreta,0.0,2013,4.0,1.0
goiás,atléticomg,2.0,2013,2.0,2.0
náutico,atléticopr,1.0,2013,0.0,3.0
portugues,bahia,0.0,2013,1.0,1.0
fluminense,santos,1.0,2013,1.0,1.0
corinthians,flamengo,0.0,2013,2.0,1.0
vitória,criciúma,1.0,2013,1.0,2.0
botafogo,sãopaulo,2.0,2013,1.0,1.0
coritiba,internacional,2.0,2013,1.0,0.0
cruzeiro,vasco,0.0,2013,2.0,1.0
goiás,grêmio,0.0,2013,1.0,5.0
flamengo,vitória,0.0,2013,1.0,1.0
atléticopr,santos,0.0,2013,3.0,2.0
portugues,pontepreta,0.0,2013,2.0,1.0
bahia,cruzeiro,1.0,2013,1.0,3.0
internacional,corinthians,0.0,2013,0.0,3.0
atléticomg,fluminense,2.0,2013,2.0,1.0
botafogo,coritiba,0.0,2013,1.0,0.0
náutico,vasco,1.0,2013,0.0,0.0
sãopaulo,criciúma,1.0,2013,1.0,3.0
fluminense,bahia,0.0,2013,1.0,1.0
vitória,atléticomg,2.0,2013,1.0,2.0
pontepreta,internacional,1.0,2013,0.0,1.0
santos,goiás,0.0,2013,2.0,2.0
grêmio,portugues,0.0,2013,4.0,2.0
corinthians,náutico,2.0,2013,2.0,0.0
cruzeiro,flamengo,0.0,2013,4.0,1.0
coritiba,sãopaulo,0.0,2013,0.0,1.0
criciúma,botafogo,1.0,2013,3.0,2.0
vasco,atléticopr,2.0,2013,1.0,4.0
atléticopr,fluminense,2.0,2013,4.0,2.0
goiás,cruzeiro,1.0,2013,2.0,5.0
bahia,criciúma,2.0,2013,1.0,3.0
botafogo,corinthians,0.0,2013,3.0,2.0
náutico,grêmio,1.0,2013,0.0,3.0
portugues,vasco,0.0,2013,2.0,1.0
internacional,vitória,2.0,2013,2.0,0.0
flamengo,santos,0.0,2013,1.0,3.0
sãopaulo,pontepreta,0.0,2013,1.0,0.0
atléticomg,coritiba,0.0,2013,1.0,1.0
cruzeiro,atléticopr,0.0,2013,5.0,3.0
fluminense,portugues,0.0,2013,1.0,3.0
corinthians,goiás,1.0,2013,1.0,1.0
coritiba,bahia,2.0,2013,1.0,1.0
pontepreta,flamengo,2.0,2013,0.0,2.0
criciúma,internacional,1.0,2013,2.0,2.0
vasco,sãopaulo,1.0,2013,1.0,1.0
santos,botafogo,1.0,2013,2.0,3.0
vitória,náutico,0.0,2013,0.0,0.0
grêmio,atléticomg,1.0,2013,3.0,1.0
vasco,vitória,1.0,2013,1.0,1.0
grêmio,santos,2.0,2013,2.0,2.0
criciúma,fluminense,1.0,2013,2.0,2.0
coritiba,goiás,2.0,2013,1.0,2.0
cruzeiro,botafogo,0.0,2013,5.0,4.0
pontepreta,corinthians,0.0,2013,0.0,1.0
sãopaulo,atléticomg,0.0,2013,2.0,2.0
flamengo,atléticopr,1.0,2013,2.0,1.0
bahia,internacional,0.0,2013,0.0,3.0
portugues,náutico,0.0,2013,2.0,0.0
fluminense,coritiba,2.0,2013,3.0,1.0
vitória,grêmio,2.0,2013,2.0,2.0
internacional,portugues,1.0,2013,3.0,3.0
goiás,sãopaulo,0.0,2013,1.0,3.0
náutico,flamengo,2.0,2013,0.0,1.0
corinthians,cruzeiro,2.0,2013,0.0,4.0
botafogo,bahia,1.0,2013,4.0,1.0
atléticomg,vasco,0.0,2013,2.0,1.0
atléticopr,pontepreta,0.0,2013,1.0,1.0
santos,criciúma,0.0,2013,1.0,1.0
goiás,fluminense,1.0,2013,2.0,3.0
náutico,coritiba,0.0,2013,0.0,1.0
botafogo,pontepreta,1.0,2013,3.0,1.0
flamengo,criciúma,0.0,2013,1.0,0.0
sãopaulo,grêmio,1.0,2013,3.0,2.0
bahia,vasco,2.0,2013,2.0,0.0
portugues,corinthians,0.0,2013,3.0,0.0
internacional,cruzeiro,1.0,2013,1.0,3.0
atléticomg,santos,0.0,2013,3.0,1.0
atléticopr,vitória,1.0,2013,2.0,2.0
criciúma,atléticomg,2.0,2013,0.0,4.0
pontepreta,náutico,1.0,2013,2.0,1.0
grêmio,atléticopr,0.0,2013,2.0,2.0
cruzeiro,portugues,0.0,2013,3.0,4.0
fluminense,botafogo,2.0,2013,3.0,1.0
vitória,goiás,0.0,2013,3.0,2.0
corinthians,bahia,0.0,2013,0.0,2.0
coritiba,flamengo,1.0,2013,0.0,2.0
santos,sãopaulo,0.0,2013,1.0,3.0
vasco,internacional,0.0,2013,0.0,1.0
botafogo,grêmio,1.0,2013,1.0,2.0
sãopaulo,vitória,0.0,2013,2.0,4.0
flamengo,vasco,2.0,2013,2.0,1.0
náutico,cruzeiro,1.0,2013,2.0,3.0
atléticomg,corinthians,2.0,2013,3.0,1.0
atléticopr,coritiba,0.0,2013,2.0,0.0
internacional,fluminense,0.0,2013,0.0,2.0
goiás,criciúma,2.0,2013,1.0,0.0
portugues,santos,0.0,2013,3.0,2.0
bahia,pontepreta,2.0,2013,2.0,2.0
grêmio,criciúma,1.0,2013,3.0,0.0
coritiba,santos,0.0,2013,0.0,2.0
pontepreta,atléticomg,0.0,2013,2.0,2.0
bahia,vitória,0.0,2013,2.0,2.0
corinthians,atléticopr,2.0,2013,1.0,3.0
vasco,fluminense,0.0,2013,1.0,1.0
náutico,botafogo,1.0,2013,2.0,0.0
cruzeiro,sãopaulo,1.0,2013,3.0,1.0
portugues,goiás,1.0,2013,4.0,1.0
flamengo,internacional,0.0,2013,2.0,1.0
fluminense,grêmio,2.0,2013,1.0,3.0
vitória,coritiba,0.0,2013,2.0,1.0
santos,pontepreta,0.0,2013,2.0,2.0
criciúma,vasco,0.0,2013,1.0,2.0
atléticomg,cruzeiro,0.0,2013,2.0,3.0
internacional,náutico,0.0,2013,1.0,2.0
sãopaulo,corinthians,2.0,2013,2.0,1.0
goiás,bahia,0.0,2013,1.0,1.0
atléticopr,portugues,0.0,2013,2.0,2.0
botafogo,flamengo,0.0,2013,1.0,3.0
cruzeiro,fluminense,0.0,2013,3.0,1.0
santos,internacional,2.0,2013,2.0,2.0
pontepreta,coritiba,0.0,2013,2.0,1.0
criciúma,portugues,1.0,2013,2.0,2.0
sãopaulo,náutico,0.0,2013,2.0,1.0
flamengo,bahia,0.0,2013,2.0,1.0
atléticopr,atléticomg,0.0,2013,2.0,2.0
grêmio,corinthians,0.0,2013,2.0,1.0
vasco,goiás,1.0,2013,2.0,2.0
vitória,botafogo,0.0,2013,3.0,2.0
fluminense,pontepreta,2.0,2013,0.0,2.0
náutico,santos,1.0,2013,1.0,2.0
corinthians,criciúma,0.0,2013,1.0,2.0
bahia,sãopaulo,1.0,2013,1.0,3.0
internacional,grêmio,2.0,2013,2.0,2.0
goiás,atléticopr,0.0,2013,3.0,3.0
atléticomg,flamengo,0.0,2013,1.0,3.0
coritiba,cruzeiro,0.0,2013,1.0,2.0
portugues,vitória,2.0,2013,2.0,2.0
botafogo,vasco,2.0,2013,2.0,2.0
botafogo,atléticomg,0.0,2013,2.0,2.0
cruzeiro,criciúma,0.0,2013,2.0,2.0
corinthians,santos,2.0,2013,1.0,2.0
bahia,atléticopr,2.0,2013,1.0,3.0
internacional,sãopaulo,1.0,2013,2.0,3.0
pontepreta,vasco,0.0,2013,2.0,1.0
portugues,flamengo,2.0,2013,2.0,2.0
náutico,goiás,1.0,2013,0.0,4.0
coritiba,grêmio,0.0,2013,2.0,1.0
fluminense,vitória,1.0,2013,0.0,2.0
sãopaulo,portugues,0.0,2013,4.0,1.0
vasco,coritiba,0.0,2013,1.0,3.0
atléticomg,náutico,0.0,2013,2.0,0.0
vitória,corinthians,2.0,2013,3.0,1.0
grêmio,bahia,2.0,2013,1.0,0.0
goiás,botafogo,0.0,2013,5.0,3.0
santos,cruzeiro,1.0,2013,2.0,2.0
criciúma,pontepreta,2.0,2013,1.0,2.0
atléticopr,internacional,0.0,2013,2.0,1.0
flamengo,fluminense,0.0,2013,2.0,0.0
bahia,atléticomg,2.0,2013,0.0,3.0
portugues,coritiba,2.0,2013,1.0,2.0
flamengo,goiás,2.0,2013,2.0,5.0
cruzeiro,grêmio,0.0,2013,3.0,1.0
atléticopr,sãopaulo,0.0,2013,3.0,4.0
internacional,botafogo,0.0,2013,1.0,2.0
pontepreta,vitória,1.0,2013,2.0,2.0
náutico,criciúma,1.0,2013,0.0,0.0
corinthians,fluminense,0.0,2013,1.0,0.0
vasco,santos,2.0,2013,1.0,1.0
grêmio,vasco,0.0,2013,1.0,1.0
goiás,pontepreta,0.0,2013,4.0,2.0
criciúma,atléticopr,0.0,2013,1.0,3.0
botafogo,portugues,2.0,2013,1.0,1.0
sãopaulo,flamengo,0.0,2013,4.0,2.0
vitória,cruzeiro,1.0,2013,3.0,3.0
coritiba,corinthians,1.0,2013,2.0,2.0
santos,bahia,0.0,2013,1.0,0.0
fluminense,náutico,0.0,2013,0.0,0.0
atléticomg,internacional,0.0,2013,2.0,1.0
botafogo,atléticopr,0.0,2013,1.0,2.0
coritiba,criciúma,1.0,2013,2.0,2.0
cruzeiro,pontepreta,2.0,2013,4.0,1.0
fluminense,sãopaulo,0.0,2013,1.0,4.0
corinthians,vasco,2.0,2013,2.0,1.0
vitória,santos,0.0,2013,2.0,1.0
grêmio,flamengo,0.0,2013,1.0,1.0
goiás,internacional,0.0,2013,3.0,1.0
náutico,bahia,1.0,2013,0.0,0.0
portugues,atléticomg,0.0,2013,0.0,2.0
vasco,cruzeiro,0.0,2013,1.0,4.0
criciúma,vitória,2.0,2013,3.0,3.0
atléticomg,goiás,0.0,2013,2.0,4.0
atléticopr,náutico,0.0,2013,2.0,0.0
santos,fluminense,0.0,2013,1.0,2.0
flamengo,corinthians,0.0,2013,1.0,2.0
pontepreta,grêmio,2.0,2013,0.0,2.0
sãopaulo,botafogo,2.0,2013,2.0,1.0
bahia,portugues,0.0,2013,1.0,1.0
internacional,coritiba,2.0,2013,1.0,0.0
fluminense,atléticomg,2.0,2013,2.0,3.0
corinthians,internacional,2.0,2013,2.0,1.0
vitória,flamengo,0.0,2013,2.0,2.0
pontepreta,portugues,1.0,2013,0.0,1.0
criciúma,sãopaulo,0.0,2013,3.0,1.0
cruzeiro,bahia,1.0,2013,3.0,2.0
coritiba,botafogo,0.0,2013,0.0,1.0
vasco,náutico,0.0,2013,1.0,0.0
santos,atléticopr,0.0,2013,2.0,3.0
grêmio,goiás,0.0,2013,2.0,2.0
flamengo,cruzeiro,2.0,2013,1.0,2.0
náutico,corinthians,0.0,2013,0.0,2.0
atléticomg,vitória,2.0,2013,2.0,3.0
atléticopr,vasco,0.0,2013,2.0,2.0
portugues,grêmio,2.0,2013,2.0,3.0
sãopaulo,coritiba,1.0,2013,1.0,1.0
bahia,fluminense,1.0,2013,3.0,2.0
internacional,pontepreta,2.0,2013,0.0,0.0
goiás,santos,1.0,2013,2.0,3.0
botafogo,criciúma,0.0,2013,1.0,3.0
fluminense,figueirense,0.0,2014,3.0,0.0
internacional,vitória,0.0,2014,0.0,2.0
chapecoense,coritiba,2.0,2014,0.0,2.0
sãopaulo,botafogo,0.0,2014,1.0,2.0
atléticopr,grêmio,0.0,2014,2.0,2.0
atléticomg,corinthians,2.0,2014,2.0,1.0
bahia,cruzeiro,1.0,2014,3.0,0.0
santos,sportrecife,2.0,2014,4.0,0.0
flamengo,goiás,2.0,2014,1.0,1.0
criciúma,palmeira,1.0,2014,2.0,0.0
coritiba,santos,2.0,2014,2.0,3.0
palmeira,fluminense,1.0,2014,1.0,3.0
corinthians,flamengo,0.0,2014,0.0,1.0
botafogo,internacional,2.0,2014,1.0,1.0
cruzeiro,sãopaulo,2.0,2014,1.0,1.0
vitória,atléticopr,2.0,2014,2.0,3.0
grêmio,atléticomg,0.0,2014,2.0,1.0
figueirense,bahia,1.0,2014,0.0,3.0
goiás,criciúma,0.0,2014,0.0,1.0
sportrecife,chapecoense,0.0,2014,0.0,0.0
sãopaulo,coritiba,2.0,2014,1.0,2.0
santos,grêmio,2.0,2014,3.0,2.0
atléticopr,cruzeiro,1.0,2014,3.0,1.0
fluminense,vitória,1.0,2014,3.0,1.0
flamengo,palmeira,0.0,2014,1.0,1.0
bahia,botafogo,0.0,2014,3.0,1.0
internacional,sportrecife,0.0,2014,1.0,1.0
criciúma,figueirense,0.0,2014,1.0,0.0
chapecoense,corinthians,1.0,2014,0.0,1.0
atléticomg,goiás,1.0,2014,0.0,1.0
palmeira,goiás,0.0,2014,1.0,2.0
internacional,atléticopr,0.0,2014,2.0,2.0
botafogo,criciúma,0.0,2014,1.0,2.0
fluminense,flamengo,0.0,2014,3.0,1.0
sãopaulo,corinthians,2.0,2014,1.0,2.0
atléticomg,cruzeiro,0.0,2014,0.0,2.0
chapecoense,grêmio,1.0,2014,0.0,2.0
bahia,vitória,2.0,2014,2.0,1.0
figueirense,santos,1.0,2014,0.0,2.0
coritiba,sportrecife,1.0,2014,1.0,1.0
goiás,botafogo,0.0,2014,2.0,2.0
cruzeiro,coritiba,0.0,2014,2.0,1.0
grêmio,fluminense,0.0,2014,2.0,4.0
flamengo,sãopaulo,1.0,2014,1.0,1.0
corinthians,figueirense,1.0,2014,2.0,0.0
atléticopr,chapecoense,2.0,2014,1.0,0.0
santos,atléticomg,1.0,2014,2.0,1.0
criciúma,internacional,2.0,2014,1.0,3.0
vitória,palmeira,1.0,2014,1.0,2.0
sportrecife,bahia,0.0,2014,2.0,2.0
flamengo,bahia,2.0,2014,1.0,2.0
coritiba,internacional,2.0,2014,0.0,3.0
cruzeiro,sportrecife,0.0,2014,3.0,3.0
criciúma,chapecoense,0.0,2014,1.0,0.0
fluminense,sãopaulo,0.0,2014,2.0,1.0
corinthians,atléticopr,2.0,2014,2.0,0.0
grêmio,botafogo,0.0,2014,3.0,1.0
palmeira,figueirense,0.0,2014,3.0,1.0
goiás,santos,2.0,2014,3.0,1.0
vitória,atléticomg,1.0,2014,1.0,2.0
bahia,fluminense,1.0,2014,2.0,3.0
sãopaulo,grêmio,0.0,2014,1.0,4.0
santos,flamengo,2.0,2014,1.0,1.0
atléticopr,coritiba,0.0,2014,0.0,0.0
sportrecife,corinthians,1.0,2014,3.0,1.0
figueirense,goiás,1.0,2014,1.0,3.0
chapecoense,palmeira,0.0,2014,0.0,3.0
botafogo,vitória,2.0,2014,1.0,1.0
internacional,cruzeiro,1.0,2014,2.0,3.0
atléticomg,criciúma,2.0,2014,3.0,2.0
palmeira,botafogo,1.0,2014,3.0,1.0
sportrecife,grêmio,2.0,2014,2.0,3.0
criciúma,coritiba,0.0,2014,2.0,0.0
goiás,vitória,2.0,2014,3.0,1.0
internacional,chapecoense,0.0,2014,2.0,1.0
corinthians,cruzeiro,0.0,2014,2.0,3.0
atléticopr,sãopaulo,2.0,2014,1.0,2.0
atléticomg,fluminense,0.0,2014,3.0,3.0
flamengo,figueirense,2.0,2014,0.0,1.0
bahia,santos,1.0,2014,0.0,1.0
sãopaulo,atléticomg,0.0,2014,2.0,4.0
coritiba,goiás,0.0,2014,0.0,2.0
vitória,sportrecife,1.0,2014,0.0,2.0
grêmio,palmeira,2.0,2014,3.0,2.0
cruzeiro,flamengo,0.0,2014,3.0,0.0
chapecoense,bahia,0.0,2014,1.0,0.0
figueirense,atléticopr,1.0,2014,1.0,1.0
santos,criciúma,0.0,2014,2.0,2.0
fluminense,internacional,2.0,2014,2.0,1.0
botafogo,corinthians,0.0,2014,1.0,2.0
sportrecife,botafogo,0.0,2014,2.0,2.0
coritiba,figueirense,1.0,2014,1.0,1.0
grêmio,goiás,2.0,2014,2.0,1.0
criciúma,fluminense,0.0,2014,2.0,2.0
flamengo,atléticopr,1.0,2014,0.0,2.0
bahia,sãopaulo,1.0,2014,0.0,2.0
corinthians,internacional,0.0,2014,2.0,1.0
santos,palmeira,0.0,2014,2.0,2.0
cruzeiro,vitória,0.0,2014,3.0,0.0
chapecoense,atléticomg,2.0,2014,2.0,2.0
sãopaulo,chapecoense,1.0,2014,3.0,2.0
atléticomg,bahia,2.0,2014,2.0,0.0
figueirense,grêmio,1.0,2014,1.0,1.0
botafogo,coritiba,0.0,2014,2.0,1.0
palmeira,cruzeiro,1.0,2014,1.0,3.0
vitória,corinthians,2.0,2014,0.0,3.0
internacional,flamengo,0.0,2014,1.0,0.0
goiás,sportrecife,2.0,2014,1.0,2.0
atléticopr,criciúma,0.0,2014,3.0,2.0
fluminense,santos,0.0,2014,1.0,3.0
santos,chapecoense,0.0,2014,3.0,3.0
cruzeiro,figueirense,0.0,2014,4.0,1.0
criciúma,vitória,1.0,2014,2.0,0.0
bahia,internacional,1.0,2014,0.0,2.0
goiás,sãopaulo,0.0,2014,1.0,2.0
atléticopr,fluminense,1.0,2014,3.0,1.0
sportrecife,atléticomg,0.0,2014,2.0,1.0
corinthians,palmeira,0.0,2014,2.0,0.0
grêmio,coritiba,1.0,2014,1.0,1.0
flamengo,botafogo,0.0,2014,0.0,3.0
sãopaulo,criciúma,2.0,2014,2.0,2.0
botafogo,cruzeiro,2.0,2014,2.0,4.0
vitória,grêmio,0.0,2014,1.0,1.0
palmeira,bahia,2.0,2014,0.0,0.0
coritiba,corinthians,2.0,2014,2.0,3.0
figueirense,sportrecife,0.0,2014,1.0,3.0
chapecoense,flamengo,0.0,2014,2.0,1.0
atléticomg,atléticopr,0.0,2014,1.0,3.0
internacional,santos,0.0,2014,2.0,4.0
fluminense,goiás,0.0,2014,2.0,1.0
bahia,goiás,0.0,2014,0.0,1.0
criciúma,cruzeiro,2.0,2014,1.0,4.0
fluminense,coritiba,2.0,2014,3.0,1.0
santos,corinthians,1.0,2014,3.0,2.0
atléticopr,botafogo,0.0,2014,3.0,2.0
internacional,grêmio,0.0,2014,3.0,1.0
flamengo,sportrecife,0.0,2014,1.0,2.0
chapecoense,figueirense,1.0,2014,2.0,2.0
atléticomg,palmeira,0.0,2014,1.0,0.0
sãopaulo,vitória,0.0,2014,1.0,2.0
goiás,internacional,1.0,2014,1.0,4.0
corinthians,bahia,2.0,2014,3.0,1.0
palmeira,sãopaulo,1.0,2014,0.0,2.0
coritiba,flamengo,1.0,2014,1.0,2.0
cruzeiro,santos,0.0,2014,3.0,2.0
vitória,chapecoense,2.0,2014,2.0,2.0
grêmio,criciúma,0.0,2014,1.0,0.0
figueirense,atléticomg,2.0,2014,2.0,2.0
botafogo,fluminense,0.0,2014,1.0,3.0
sportrecife,atléticopr,2.0,2014,1.0,2.0
sportrecife,palmeira,0.0,2014,1.0,0.0
santos,atléticopr,0.0,2014,1.0,2.0
figueirense,botafogo,0.0,2014,2.0,2.0
bahia,criciúma,2.0,2014,1.0,0.0
coritiba,vitória,0.0,2014,1.0,2.0
internacional,sãopaulo,1.0,2014,5.0,2.0
chapecoense,fluminense,0.0,2014,1.0,3.0
flamengo,atléticomg,0.0,2014,3.0,2.0
corinthians,goiás,0.0,2014,2.0,1.0
cruzeiro,grêmio,0.0,2014,2.0,1.0
botafogo,chapecoense,0.0,2014,1.0,2.0
atléticomg,internacional,0.0,2014,2.0,4.0
palmeira,coritiba,0.0,2014,0.0,2.0
fluminense,sportrecife,0.0,2014,2.0,2.0
sãopaulo,santos,0.0,2014,3.0,1.0
vitória,figueirense,1.0,2014,1.0,3.0
grêmio,corinthians,0.0,2014,1.0,3.0
criciúma,flamengo,1.0,2014,0.0,4.0
goiás,cruzeiro,1.0,2014,0.0,2.0
atléticopr,bahia,2.0,2014,1.0,1.0
palmeira,internacional,1.0,2014,1.0,3.0
cruzeiro,chapecoense,0.0,2014,3.0,2.0
figueirense,sãopaulo,2.0,2014,4.0,4.0
coritiba,atléticomg,2.0,2014,1.0,3.0
botafogo,santos,0.0,2014,2.0,1.0
sportrecife,criciúma,0.0,2014,1.0,0.0
corinthians,fluminense,2.0,2014,2.0,2.0
goiás,atléticopr,0.0,2014,0.0,1.0
vitória,flamengo,1.0,2014,0.0,4.0
grêmio,bahia,0.0,2014,2.0,1.0
flamengo,grêmio,1.0,2014,5.0,3.0
santos,vitória,0.0,2014,1.0,0.0
chapecoense,goiás,2.0,2014,1.0,1.0
criciúma,corinthians,2.0,2014,0.0,2.0
atléticomg,botafogo,0.0,2014,2.0,3.0
fluminense,cruzeiro,2.0,2014,1.0,4.0
sãopaulo,sportrecife,0.0,2014,4.0,2.0
atléticopr,palmeira,2.0,2014,0.0,1.0
bahia,coritiba,2.0,2014,0.0,1.0
internacional,figueirense,1.0,2014,2.0,2.0
palmeira,criciúma,0.0,2014,1.0,0.0
grêmio,atléticopr,0.0,2014,4.0,0.0
figueirense,fluminense,2.0,2014,3.0,1.0
coritiba,chapecoense,0.0,2014,1.0,1.0
sportrecife,santos,0.0,2014,2.0,2.0
goiás,flamengo,0.0,2014,1.0,3.0
botafogo,sãopaulo,1.0,2014,3.0,3.0
vitória,internacional,0.0,2014,0.0,1.0
corinthians,atléticomg,0.0,2014,1.0,2.0
cruzeiro,bahia,0.0,2014,3.0,0.0
fluminense,palmeira,0.0,2014,1.0,2.0
chapecoense,sportrecife,0.0,2014,1.0,2.0
santos,coritiba,0.0,2014,1.0,2.0
sãopaulo,cruzeiro,0.0,2014,4.0,4.0
flamengo,corinthians,0.0,2014,3.0,2.0
bahia,figueirense,0.0,2014,0.0,2.0
internacional,botafogo,0.0,2014,1.0,2.0
criciúma,goiás,0.0,2014,0.0,2.0
atléticopr,vitória,0.0,2014,0.0,1.0
atléticomg,grêmio,2.0,2014,2.0,4.0
cruzeiro,atléticopr,0.0,2014,3.0,1.0
vitória,fluminense,0.0,2014,1.0,2.0
figueirense,criciúma,2.0,2014,2.0,1.0
sportrecife,internacional,2.0,2014,2.0,2.0
palmeira,flamengo,2.0,2014,1.0,3.0
coritiba,sãopaulo,0.0,2014,1.0,3.0
botafogo,bahia,1.0,2014,1.0,1.0
corinthians,chapecoense,2.0,2014,1.0,1.0
goiás,atléticomg,1.0,2014,2.0,1.0
grêmio,santos,2.0,2014,3.0,2.0
atléticopr,internacional,1.0,2014,1.0,2.0
criciúma,botafogo,2.0,2014,1.0,1.0
cruzeiro,atléticomg,1.0,2014,2.0,2.0
vitória,bahia,0.0,2014,2.0,2.0
flamengo,fluminense,2.0,2014,2.0,1.0
sportrecife,coritiba,0.0,2014,2.0,2.0
corinthians,sãopaulo,0.0,2014,1.0,3.0
santos,figueirense,0.0,2014,2.0,1.0
grêmio,chapecoense,0.0,2014,3.0,1.0
goiás,palmeira,0.0,2014,1.0,1.0
coritiba,cruzeiro,1.0,2014,2.0,2.0
internacional,criciúma,0.0,2014,2.0,1.0
bahia,sportrecife,0.0,2014,2.0,2.0
chapecoense,atléticopr,0.0,2014,1.0,1.0
figueirense,corinthians,0.0,2014,1.0,2.0
fluminense,grêmio,2.0,2014,1.0,2.0
sãopaulo,flamengo,2.0,2014,3.0,1.0
palmeira,vitória,0.0,2014,1.0,3.0
botafogo,goiás,0.0,2014,0.0,2.0
atléticomg,santos,0.0,2014,2.0,2.0
sportrecife,cruzeiro,2.0,2014,2.0,3.0
chapecoense,criciúma,2.0,2014,2.0,1.0
sãopaulo,fluminense,1.0,2014,2.0,1.0
botafogo,grêmio,1.0,2014,1.0,1.0
atléticopr,corinthians,0.0,2014,1.0,2.0
atléticomg,vitória,0.0,2014,3.0,3.0
bahia,flamengo,0.0,2014,3.0,1.0
internacional,coritiba,0.0,2014,3.0,1.0
figueirense,palmeira,0.0,2014,1.0,1.0
santos,goiás,0.0,2014,2.0,1.0
palmeira,chapecoense,0.0,2014,1.0,2.0
coritiba,atléticopr,0.0,2014,1.0,2.0
flamengo,santos,1.0,2014,1.0,3.0
fluminense,bahia,2.0,2014,1.0,4.0
vitória,botafogo,0.0,2014,2.0,1.0
grêmio,sãopaulo,1.0,2014,2.0,0.0
criciúma,atléticomg,0.0,2014,1.0,4.0
corinthians,sportrecife,0.0,2014,1.0,1.0
cruzeiro,internacional,0.0,2014,2.0,3.0
goiás,figueirense,0.0,2014,1.0,2.0
botafogo,palmeira,1.0,2014,1.0,2.0
sãopaulo,atléticopr,0.0,2014,1.0,1.0
coritiba,criciúma,0.0,2014,2.0,1.0
vitória,goiás,2.0,2014,2.0,2.0
grêmio,sportrecife,0.0,2014,2.0,1.0
